entry_id,trip_id,people_id,person_name,trip_date,trip_start_time,trip_end_time,place_id,place_name,lat,lon,event_time,source_presence
1087,trip_335,"Carol Limpet","Carol Limpet",2040-04-24,09:00:00,21:00:00,581874286,,-164.580239894278,39.2648307879176,"2040-04-24 14:00:00",BOTH
1088,trip_335,"Carol Limpet","Carol Limpet",2040-04-24,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-24 21:00:00",B
1089,trip_335,"Carol Limpet","Carol Limpet",2040-04-24,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-24 19:00:00",B
1090,trip_336,"Ed Helpsford","Ed Helpsford",2040-06-23,08:05:00,09:35:00,48513116,,-165.590521616861,39.5207070222926,"2040-06-23 08:05:00",B
1091,trip_336,"Ed Helpsford","Ed Helpsford",2040-06-23,08:05:00,09:35:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-06-23 09:35:00",B
1092,trip_337,Seal,Seal,0040-06-26,08:40:00,12:58:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-26 10:52:00",B
1093,trip_337,Seal,Seal,0040-06-26,08:40:00,12:58:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-26 12:58:00",B
1094,trip_337,Seal,Seal,0040-06-26,08:40:00,12:58:00,,,,,"2040-06-26 08:40:00",A
1095,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-07-17 21:52:00",B
1096,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-07-17 17:06:00",B
1097,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-07-17 14:00:00",B
1098,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-17 09:00:00",B
1099,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-07-17 21:00:00",B
1100,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-17 19:00:00",B
1101,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-17 14:00:00",B
1102,trip_338,"Simone Kat","Simone Kat",0040-07-17,09:00:00,21:52:00,,,,,"2040-07-17 09:00:00",A
1103,trip_339,"Tante Titan","Tante Titan",0040-07-03,07:47:00,11:10:00,1332340938,"South Paackland City Hall",-164.558629732314,39.0879153837896,"2040-07-03 11:10:00",B
1104,trip_339,"Tante Titan","Tante Titan",0040-07-03,07:47:00,11:10:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-07-03 10:39:00",B
1105,trip_339,"Tante Titan","Tante Titan",0040-07-03,07:47:00,11:10:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-07-03 10:39:00",B
1106,trip_34,"Teddy Goldstein","Teddy Goldstein",2040-07-01,09:14:00,09:55:00,35885796,,-165.679286336747,38.9964471525891,"2040-07-01 09:14:00",B
1107,trip_34,"Teddy Goldstein","Teddy Goldstein",2040-07-01,09:14:00,09:55:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-07-01 09:55:00",B
1108,trip_34,"Teddy Goldstein","Teddy Goldstein",2040-07-01,09:14:00,09:55:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-07-01 09:55:00",B
1109,trip_340,"Teddy Goldstein","Teddy Goldstein",2040-07-04,07:37:00,08:58:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-07-04 08:58:00",B
1110,trip_340,"Teddy Goldstein","Teddy Goldstein",2040-07-04,07:37:00,08:58:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-07-04 07:37:00",B
1111,trip_340,"Teddy Goldstein","Teddy Goldstein",2040-07-04,07:37:00,08:58:00,9196630064,"Himark City Hall",-165.88410403403,39.6635503852535,"2040-07-04 08:58:00",B
1112,trip_340,"Teddy Goldstein","Teddy Goldstein",2040-07-04,07:37:00,08:58:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-07-04 08:23:00",B
1113,trip_341,Seal,Seal,2040-07-12,07:00:00,19:00:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-07-12 10:44:00",B
1114,trip_341,Seal,Seal,2040-07-12,07:00:00,19:00:00,48572314,,-165.617409662924,39.5405688841891,"2040-07-12 10:00:00",BOTH
1115,trip_341,Seal,Seal,2040-07-12,07:00:00,19:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-12 13:00:00",B
1116,trip_341,Seal,Seal,2040-07-12,07:00:00,19:00:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-07-12 12:00:00",B
1117,trip_341,Seal,Seal,2040-07-12,07:00:00,19:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-12 19:00:00",B
1118,trip_341,Seal,Seal,2040-07-12,07:00:00,19:00:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-07-12 10:44:00",B
1119,trip_35,"Ed Helpsford","Ed Helpsford",2040-04-04,09:00:00,21:00:00,581860792,,-164.526296722329,39.3287539753983,"2040-04-04 11:00:00",B
1120,trip_35,"Ed Helpsford","Ed Helpsford",2040-04-04,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-04-04 21:00:00",B
1121,trip_35,"Ed Helpsford","Ed Helpsford",2040-04-04,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-04-04 15:00:00",B
1122,trip_36,"Tante Titan","Tante Titan",2040-05-25,06:34:00,08:24:00,2564318352,"Eastside Memorial Toll",-164.349955665003,39.4239826522775,"2040-05-25 07:02:00",B
1123,trip_36,"Tante Titan","Tante Titan",2040-05-25,06:34:00,08:24:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-05-25 08:24:00",B
1124,trip_36,"Tante Titan","Tante Titan",2040-05-25,06:34:00,08:24:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-05-25 07:56:00",B
1125,trip_37,"Ed Helpsford","Ed Helpsford",2040-06-20,06:23:00,07:20:00,2519420987,"The Bait & Stich",-165.957038779125,39.0948190907215,"2040-06-20 07:20:00",B
1126,trip_37,"Ed Helpsford","Ed Helpsford",2040-06-20,06:23:00,07:20:00,36952113,,-165.957806172889,39.0959936557096,"2040-06-20 06:23:00",B
1127,trip_37,"Ed Helpsford","Ed Helpsford",2040-06-20,06:23:00,07:20:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-06-20 07:20:00",B
1128,trip_37,"Ed Helpsford","Ed Helpsford",2040-06-20,06:23:00,07:20:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-20 07:20:00",B
1129,trip_38,"Simone Kat","Simone Kat",2040-04-14,09:00:00,21:00:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-04-14 16:00:00",B
1130,trip_38,"Simone Kat","Simone Kat",2040-04-14,09:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-04-14 15:06:00",B
1131,trip_38,"Simone Kat","Simone Kat",2040-04-14,09:00:00,21:00:00,37831223,,-164.348417031851,39.4207940430707,"2040-04-14 14:00:00",B
1132,trip_38,"Simone Kat","Simone Kat",2040-04-14,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-14 21:00:00",B
1133,trip_38,"Simone Kat","Simone Kat",2040-04-14,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-14 19:00:00",B
1134,trip_38,"Simone Kat","Simone Kat",2040-04-14,09:00:00,21:00:00,,,,,"2040-04-14 09:00:00",A
1135,trip_39,"Teddy Goldstein","Teddy Goldstein",2040-04-13,08:40:00,09:44:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-04-13 09:44:00",B
1136,trip_39,"Teddy Goldstein","Teddy Goldstein",2040-04-13,08:40:00,09:44:00,4978801697,"Himark Postal Station",-165.882765693841,39.6615234584599,"2040-04-13 09:44:00",B
1137,trip_4,Seal,Seal,2040-07-17,07:50:00,14:42:00,2564318352,"Eastside Memorial Toll",-164.349955665003,39.4239826522775,"2040-07-17 14:42:00",B
1138,trip_4,Seal,Seal,2040-07-17,07:50:00,14:42:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-07-17 09:51:00",B
1139,trip_4,Seal,Seal,2040-07-17,07:50:00,14:42:00,37831223,,-164.348417031851,39.4207940430707,"2040-07-17 09:51:00",B
1140,trip_4,Seal,Seal,2040-07-17,07:50:00,14:42:00,,,,,"2040-07-17 07:50:00",A
1141,trip_40,Seal,Seal,2040-06-15,07:10:00,07:10:00,48542802,,-164.558538974501,39.0879475119598,"2040-06-15 07:10:00",BOTH
1142,trip_41,Seal,Seal,0040-04-10,06:30:00,10:25:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-10 10:25:00",B
1143,trip_41,Seal,Seal,0040-04-10,06:30:00,10:25:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-10 10:25:00",B
1144,trip_41,Seal,Seal,0040-04-10,06:30:00,10:25:00,,,,,"2040-04-10 06:30:00",A
1145,trip_42,"Tante Titan","Tante Titan",2040-06-09,06:38:00,08:23:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-06-09 07:04:00",B
1146,trip_42,"Tante Titan","Tante Titan",2040-06-09,06:38:00,08:23:00,37852571,"Port Office of Customs B",-164.406748235115,39.4386936353508,"2040-06-09 08:23:00",B
1147,trip_42,"Tante Titan","Tante Titan",2040-06-09,06:38:00,08:23:00,582199729,,-164.537200370306,39.3211973252949,"2040-06-09 07:04:00",B
1148,trip_43,Seal,Seal,2040-04-04,08:37:00,09:42:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-04-04 09:42:00",B
1149,trip_43,Seal,Seal,2040-04-04,08:37:00,09:42:00,,,,,"2040-04-04 08:37:00",A
1150,trip_44,"Simone Kat","Simone Kat",2040-06-07,09:00:00,21:00:00,37862864,,-164.338805535235,39.4132392435468,"2040-06-07 14:00:00",BOTH
1151,trip_44,"Simone Kat","Simone Kat",2040-06-07,09:00:00,21:00:00,37866955,"Paackland City Hall",-164.33605817891,39.4124140042879,"2040-06-07 15:59:00",B
1152,trip_44,"Simone Kat","Simone Kat",2040-06-07,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-07 21:00:00",B
1153,trip_44,"Simone Kat","Simone Kat",2040-06-07,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-07 19:00:00",B
1154,trip_45,"Ed Helpsford","Ed Helpsford",2040-06-16,11:00:00,21:00:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-06-16 15:51:00",B
1155,trip_45,"Ed Helpsford","Ed Helpsford",2040-06-16,11:00:00,21:00:00,37833911,,-164.33601742547,39.4090645913174,"2040-06-16 15:51:00",B
1156,trip_45,"Ed Helpsford","Ed Helpsford",2040-06-16,11:00:00,21:00:00,37866955,"Paackland City Hall",-164.33605817891,39.4124140042879,"2040-06-16 17:20:00",B
1157,trip_45,"Ed Helpsford","Ed Helpsford",2040-06-16,11:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-06-16 21:00:00",B
1158,trip_45,"Ed Helpsford","Ed Helpsford",2040-06-16,11:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-06-16 19:00:00",B
1159,trip_46,"Tante Titan","Tante Titan",0040-05-08,07:45:00,09:59:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-08 09:59:00",B
1160,trip_46,"Tante Titan","Tante Titan",0040-05-08,07:45:00,09:59:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-08 09:59:00",B
1161,trip_47,"Simone Kat","Simone Kat",0040-04-10,06:38:00,09:31:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-04-10 07:50:00",BOTH
1162,trip_47,"Simone Kat","Simone Kat",0040-04-10,06:38:00,09:31:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-04-10 09:31:00",BOTH
1163,trip_47,"Simone Kat","Simone Kat",0040-04-10,06:38:00,09:31:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-04-10 09:31:00",BOTH
1164,trip_47,"Simone Kat","Simone Kat",0040-04-10,06:38:00,09:31:00,4978801697,"Himark Postal Station",-165.882765693841,39.6615234584599,"2040-04-10 08:38:00",BOTH
1165,trip_47,"Simone Kat","Simone Kat",0040-04-10,06:38:00,09:31:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-04-10 09:31:00",BOTH
1166,trip_48,"Carol Limpet","Carol Limpet",2040-06-27,09:00:00,21:00:00,37831223,,-164.348417031851,39.4207940430707,"2040-06-27 11:00:00",B
1167,trip_48,"Carol Limpet","Carol Limpet",2040-06-27,09:00:00,21:00:00,48530519,,-165.598114797385,39.5501615967506,"2040-06-27 21:00:00",BOTH
1168,trip_48,"Carol Limpet","Carol Limpet",2040-06-27,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-06-27 21:00:00",B
1169,trip_48,"Carol Limpet","Carol Limpet",2040-06-27,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-06-27 15:00:00",B
1170,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-06-12 08:34:00",B
1171,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-06-13 06:28:00",B
1172,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-12 22:27:00",B
1173,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-12 19:00:00",B
1174,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-12 13:00:00",B
1175,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-06-13 06:00:00",B
1176,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-06-12 23:00:00",B
1177,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-06-12 10:00:00",B
1178,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-12 19:00:00",B
1179,trip_49,"Teddy Goldstein","Teddy Goldstein",0040-06-12,08:34:00,06:28:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-13 06:28:00",B
1180,trip_5,"Carol Limpet","Carol Limpet",0040-07-24,09:00:00,21:00:00,48530519,,-165.598114797385,39.5501615967506,"2040-07-24 21:00:00",BOTH
1181,trip_5,"Carol Limpet","Carol Limpet",0040-07-24,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-07-24 17:48:00",B
1182,trip_5,"Carol Limpet","Carol Limpet",0040-07-24,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-07-24 17:48:00",B
1183,trip_5,"Carol Limpet","Carol Limpet",0040-07-24,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-24 21:00:00",B
1184,trip_5,"Carol Limpet","Carol Limpet",0040-07-24,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-24 19:00:00",B
1185,trip_50,"Carol Limpet","Carol Limpet",2040-08-01,09:24:00,09:57:00,48557904,,-165.575908448603,39.523585672409,"2040-08-01 09:24:00",B
1186,trip_50,"Carol Limpet","Carol Limpet",2040-08-01,09:24:00,09:57:00,48580678,,-165.60467062257,39.5479450190565,"2040-08-01 09:57:00",BOTH
1187,trip_50,"Carol Limpet","Carol Limpet",2040-08-01,09:24:00,09:57:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-08-01 09:57:00",B
1188,trip_51,"Ed Helpsford","Ed Helpsford",2040-06-25,09:00:00,21:00:00,37810321,"Tours Central Ticketing",-164.413922433544,39.4373547591692,"2040-06-25 12:04:00",B
1189,trip_51,"Ed Helpsford","Ed Helpsford",2040-06-25,09:00:00,21:00:00,37810347,,-164.413795198252,39.438953537159,"2040-06-25 11:00:00",B
1190,trip_51,"Ed Helpsford","Ed Helpsford",2040-06-25,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-06-25 21:00:00",B
1191,trip_51,"Ed Helpsford","Ed Helpsford",2040-06-25,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-06-25 15:00:00",B
1192,trip_52,"Carol Limpet","Carol Limpet",2040-07-11,09:00:00,21:00:00,37810321,"Tours Central Ticketing",-164.413922433544,39.4373547591692,"2040-07-11 11:25:00",BOTH
1193,trip_52,"Carol Limpet","Carol Limpet",2040-07-11,09:00:00,21:00:00,48580702,,-165.599641801388,39.5508852452669,"2040-07-11 21:00:00",BOTH
1194,trip_52,"Carol Limpet","Carol Limpet",2040-07-11,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-07-11 21:00:00",B
1195,trip_52,"Carol Limpet","Carol Limpet",2040-07-11,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-11 15:00:00",B
1196,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-04-03 08:28:00",B
1197,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-04-04 06:28:00",B
1198,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-03 21:02:00",B
1199,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-03 19:00:00",B
1200,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-03 13:00:00",B
1201,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-04-04 06:00:00",B
1202,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-04-03 23:00:00",B
1203,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-04-03 10:00:00",B
1204,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-03 19:00:00",B
1205,trip_53,"Teddy Goldstein","Teddy Goldstein",0040-04-03,08:28:00,06:28:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-04-04 06:28:00",B
1206,trip_54,"Ed Helpsford","Ed Helpsford",2040-07-10,09:08:00,10:06:00,48499016,,-165.590945274198,39.5297910183248,"2040-07-10 09:08:00",B
1207,trip_54,"Ed Helpsford","Ed Helpsford",2040-07-10,09:08:00,10:06:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-07-10 10:06:00",B
1208,trip_55,"Tante Titan","Tante Titan",0040-05-15,07:39:00,10:47:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-15 10:47:00",B
1209,trip_55,"Tante Titan","Tante Titan",0040-05-15,07:39:00,10:47:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-15 10:47:00",B
1210,trip_56,"Simone Kat","Simone Kat",0040-06-05,09:00:00,21:43:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-06-05 21:43:00",B
1211,trip_56,"Simone Kat","Simone Kat",0040-06-05,09:00:00,21:43:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-05 16:28:00",B
1212,trip_56,"Simone Kat","Simone Kat",0040-06-05,09:00:00,21:43:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-05 16:28:00",B
1213,trip_56,"Simone Kat","Simone Kat",0040-06-05,09:00:00,21:43:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-05 21:00:00",B
1214,trip_56,"Simone Kat","Simone Kat",0040-06-05,09:00:00,21:43:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-05 19:00:00",B
1215,trip_56,"Simone Kat","Simone Kat",0040-06-05,09:00:00,21:43:00,,,,,"2040-06-05 09:00:00",A
1216,trip_57,Seal,Seal,2040-06-05,07:18:00,11:19:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-06-05 09:02:00",B
1217,trip_57,Seal,Seal,2040-06-05,07:18:00,11:19:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-06-05 11:19:00",BOTH
1218,trip_58,"Ed Helpsford","Ed Helpsford",0040-05-15,09:00:00,21:00:00,37852571,"Port Office of Customs B",-164.406748235115,39.4386936353508,"2040-05-15 17:40:00",B
1219,trip_58,"Ed Helpsford","Ed Helpsford",0040-05-15,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-15 16:54:00",B
1220,trip_58,"Ed Helpsford","Ed Helpsford",0040-05-15,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-15 14:00:00",B
1221,trip_58,"Ed Helpsford","Ed Helpsford",0040-05-15,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-15 09:00:00",B
1222,trip_58,"Ed Helpsford","Ed Helpsford",0040-05-15,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-15 21:00:00",B
1223,trip_58,"Ed Helpsford","Ed Helpsford",0040-05-15,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-15 19:00:00",B
1224,trip_58,"Ed Helpsford","Ed Helpsford",0040-05-15,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-15 14:00:00",B
1225,trip_59,"Carol Limpet","Carol Limpet",2040-05-27,11:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-05-27 15:16:00",B
1226,trip_59,"Carol Limpet","Carol Limpet",2040-05-27,11:00:00,21:00:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-05-27 15:40:00",BOTH
1227,trip_59,"Carol Limpet","Carol Limpet",2040-05-27,11:00:00,21:00:00,48511190,,-165.599649866128,39.5492506138069,"2040-05-27 21:00:00",BOTH
1228,trip_59,"Carol Limpet","Carol Limpet",2040-05-27,11:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-27 21:00:00",B
1229,trip_59,"Carol Limpet","Carol Limpet",2040-05-27,11:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-27 19:00:00",B
1230,trip_6,"Ed Helpsford","Ed Helpsford",2040-05-15,08:44:00,10:21:00,12674442354,,-165.883482110349,39.6540557886689,"2040-05-15 08:44:00",B
1231,trip_6,"Ed Helpsford","Ed Helpsford",2040-05-15,08:44:00,10:21:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-05-15 09:47:00",B
1232,trip_6,"Ed Helpsford","Ed Helpsford",2040-05-15,08:44:00,10:21:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-05-15 10:21:00",B
1233,trip_6,"Ed Helpsford","Ed Helpsford",2040-05-15,08:44:00,10:21:00,9196630064,"Himark City Hall",-165.88410403403,39.6635503852535,"2040-05-15 10:21:00",B
1234,trip_6,"Ed Helpsford","Ed Helpsford",2040-05-15,08:44:00,10:21:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-15 10:21:00",B
1235,trip_60,"Teddy Goldstein","Teddy Goldstein",2040-04-06,08:40:00,09:32:00,35889122,,-165.690230736747,39.0045975525891,"2040-04-06 08:40:00",B
1236,trip_60,"Teddy Goldstein","Teddy Goldstein",2040-04-06,08:40:00,09:32:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-04-06 09:32:00",B
1237,trip_60,"Teddy Goldstein","Teddy Goldstein",2040-04-06,08:40:00,09:32:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-04-06 09:32:00",B
